entry_mode,tp1_pct,tp1_ratio,trail_pct,hard_stop_pct,use_stage3_peak,train_sharpe,train_win_rate,train_mdd,train_cagr,train_n,val_sharpe,val_win_rate,val_mdd,val_cagr,val_n,overfit_gap
stage,0.1,0.3,0.1,0.1,True,2.565267441353772,0.5053635280095352,-0.9688896747474393,0.153213774177974,839,4.534676029736259,0.5753871230643847,-0.9403309348779164,0.43201738968959535,1227,-1.9694085883824868
stage,0.1,0.3,0.1,0.1,False,2.565267441353772,0.5053635280095352,-0.9688896747474393,0.153213774177974,839,4.534676029736259,0.5753871230643847,-0.9403309348779164,0.43201738968959535,1227,-1.9694085883824868
stage,0.1,0.3,0.12,0.06,True,2.6165454898529816,0.4171632896305125,-0.9530976900433061,0.1672472140902832,839,4.110395009385303,0.4812703583061889,-0.8775377822666639,0.35963639022413285,1228,-1.4938495195323211
stage,0.1,0.3,0.12,0.06,False,2.6165454898529816,0.4171632896305125,-0.9530976900433061,0.1672472140902832,839,4.110395009385303,0.4812703583061889,-0.8775377822666639,0.35963639022413285,1228,-1.4938495195323211
stage,0.1,0.3,0.12,0.08,True,2.7192530057035107,0.466030989272944,-0.9454804267970152,0.17949709507040135,839,4.490543116246352,0.5338223308883455,-0.9077199211827599,0.426607672480523,1227,-1.7712901105428411
stage,0.1,0.3,0.12,0.08,False,2.7192530057035107,0.466030989272944,-0.9454804267970152,0.17949709507040135,839,4.490543116246352,0.5338223308883455,-0.9077199211827599,0.426607672480523,1227,-1.7712901105428411
stage,0.1,0.3,0.12,0.1,True,2.741243508945216,0.5005959475566151,-0.960034043211009,0.18677459822536502,839,4.449530798884688,0.5680521597392013,-0.9578736375668585,0.4262676367506586,1227,-1.7082872899394723
stage,0.1,0.3,0.12,0.1,False,2.741243508945216,0.5005959475566151,-0.960034043211009,0.18677459822536502,839,4.449530798884688,0.5680521597392013,-0.9578736375668585,0.4262676367506586,1227,-1.7082872899394723
stage,0.1,0.3,0.15,0.06,True,2.25808950340896,0.40405244338498214,-0.9571277705435424,0.12373232298182124,839,4.2653487989172545,0.4723127035830619,-0.9073080295514978,0.46831792812964146,1228,-2.0072592955082946
stage,0.1,0.3,0.15,0.06,False,2.25808950340896,0.40405244338498214,-0.9571277705435424,0.12373232298182124,839,4.2653487989172545,0.4723127035830619,-0.9073080295514978,0.46831792812964146,1228,-2.0072592955082946
stage,0.1,0.3,0.15,0.08,True,2.4005821587343013,0.44934445768772346,-0.9578453429485119,0.13888322861535563,839,4.607188031105143,0.5215973920130399,-0.9409908375753749,0.5632852574394365,1227,-2.206605872370842
stage,0.1,0.3,0.15,0.08,False,2.4005821587343013,0.44934445768772346,-0.9578453429485119,0.13888322861535563,839,4.607188031105143,0.5215973920130399,-0.9409908375753749,0.5632852574394365,1227,-2.206605872370842
stage,0.1,0.3,0.15,0.1,True,2.4157394506407424,0.48152562574493446,-0.9799119528123941,0.13945781863366347,839,4.586561898739821,0.5525672371638142,-0.9806616327637829,0.5602892125934895,1227,-2.1708224480990785
stage,0.1,0.3,0.15,0.1,False,2.4157394506407424,0.48152562574493446,-0.9799119528123941,0.13945781863366347,839,4.586561898739821,0.5525672371638142,-0.9806616327637829,0.5602892125934895,1227,-2.1708224480990785
stage,0.1,0.5,0.08,0.06,True,2.384454217223536,0.4266984505363528,-0.9042904167566453,0.11594975936082674,839,4.237500691154343,0.49185667752442996,-0.7855394198393393,0.3246420226972142,1228,-1.8530464739308075
stage,0.1,0.5,0.08,0.06,False,2.384454217223536,0.4266984505363528,-0.9042904167566453,0.11594975936082674,839,4.237500691154343,0.49185667752442996,-0.7855394198393393,0.3246420226972142,1228,-1.8530464739308075
stage,0.1,0.5,0.08,0.08,True,2.492856992543398,0.4767580452920143,-0.9462120612621567,0.12704887566218592,839,4.628801928141931,0.5452322738386308,-0.737119594955926,0.38525952641442474,1227,-2.1359449355985327
stage,0.1,0.5,0.08,0.08,False,2.492856992543398,0.4767580452920143,-0.9462120612621567,0.12704887566218592,839,4.628801928141931,0.5452322738386308,-0.737119594955926,0.38525952641442474,1227,-2.1359449355985327
